ID,customerCode,name,phone,email,gender,birthDate,ageGroup,address,city,postalCode,membershipType,registeredAt,isActive,totalPurchaseAmount,visitCount,lastVisitDate,preferredStore_ID
f1000001-0000-4000-8000-000000000449,CUST-00449,주소윤,010-5911-4101,joo449@hanmail.net,M,1992-09-07,30대,종로구 번영길 238,서울,29435,REGULAR,2022-04-18,true,4667065,46,2026-03-21,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000450,CUST-00450,문현우,010-7235-7851,moon450@naver.com,F,2000-09-21,20대,연제구 중앙로 216,부산,21774,REGULAR,2022-01-08,true,5638824,23,2026-04-03,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000451,CUST-00451,임주원,010-6202-9991,lim451@daum.net,F,1960-06-27,60대+,기흥구 테헤란로 176,용인,14910,REGULAR,2023-06-13,true,7865094,49,2026-03-14,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000452,CUST-00452,정재현,010-4749-6514,jung452@gmail.com,M,1993-03-17,30대,동구 청춘로 149,대전,63313,REGULAR,2020-07-07,true,6579033,92,2026-03-07,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000453,CUST-00453,남다은,010-7637-4286,nam453@daum.net,M,1992-03-01,30대,영등포구 청춘대로 13,서울,46416,SILVER,2022-04-09,true,132637,115,2026-03-25,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000454,CUST-00454,신수아,010-6630-4635,shin454@kakao.com,F,1981-09-14,40대,일산서구 희망번길 113,고양,19676,VIP,2025-09-06,true,4519037,118,2026-03-13,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000455,CUST-00455,양소윤,010-2893-2013,yang455@gmail.com,M,1984-01-14,40대,기흥구 문화번길 7,용인,34627,REGULAR,2023-04-05,true,792208,87,2026-04-11,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000456,CUST-00456,고재민,010-6718-7237,ko456@daum.net,M,1974-11-28,50대,부평구 희망번길 270,인천,21792,SILVER,2022-09-07,true,2473550,10,2026-04-01,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000457,CUST-00457,임다인,010-2131-3131,lim457@naver.com,F,1976-10-09,50대,장안구 테헤란대로 181,수원,21596,VIP,2023-02-05,true,6704409,80,2026-04-07,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000458,CUST-00458,이형준,010-1585-3165,lee458@kakao.com,F,1981-01-26,40대,유성구 해방번길 101,대전,56077,REGULAR,2023-05-08,true,3401299,19,2026-04-10,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000459,CUST-00459,최지원,010-5006-3619,choi459@kakao.com,F,1969-06-11,50대,부산진구 산업번길 61,부산,60137,SILVER,2020-02-14,true,3017679,116,2026-03-14,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000460,CUST-00460,공재민,010-9288-3488,gong460@daum.net,F,2005-01-09,20대,팔달구 산업길 50,수원,49279,SILVER,2020-10-05,true,9621353,118,2026-03-28,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000461,CUST-00461,현윤아,010-6915-6860,hyun461@naver.com,F,1961-12-01,60대+,남구 중앙대로 231,광주,30615,GOLD,2023-01-08,true,715923,17,2026-04-04,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000462,CUST-00462,조예은,010-9615-3202,cho462@daum.net,M,1966-07-17,60대+,팔달구 학원대로 263,수원,44915,SILVER,2024-06-20,true,3855488,37,2026-04-04,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000463,CUST-00463,공서연,010-5062-7460,gong463@hanmail.net,F,1960-12-10,60대+,동구 해방번길 264,대전,52953,SILVER,2022-05-06,true,7028361,48,2026-03-13,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000464,CUST-00464,남진우,010-3265-9098,nam464@naver.com,F,2002-07-21,20대,일산동구 테헤란대로 158,고양,11294,REGULAR,2023-03-09,true,2781975,53,2026-03-15,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000465,CUST-00465,현지원,010-3063-5854,hyun465@naver.com,F,1976-11-18,50대,미추홀구 미래번길 127,인천,39198,VIP,2023-03-13,true,51418,60,2026-03-23,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000466,CUST-00466,엄지아,010-2792-6571,um466@kakao.com,F,1972-07-22,50대,사하구 해방번길 120,부산,18604,SILVER,2021-11-02,true,8802324,105,2026-04-05,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000467,CUST-00467,천현준,010-6815-7467,cheon467@gmail.com,M,1993-12-11,30대,연수구 희망번길 273,인천,44892,REGULAR,2020-04-17,true,247737,120,2026-04-01,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000468,CUST-00468,손민수,010-6232-2819,son468@daum.net,F,2001-06-05,20대,북구 청춘길 269,광주,25072,GOLD,2020-01-16,true,4190531,58,2026-04-04,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000469,CUST-00469,손예린,010-9150-4698,son469@daum.net,M,1967-06-08,50대,동구 학원로 101,대전,56353,REGULAR,2023-06-05,true,5671649,36,2026-03-08,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000470,CUST-00470,오다인,010-9445-7723,oh470@naver.com,M,1982-10-12,40대,덕양구 문화길 106,고양,35311,REGULAR,2021-06-25,true,3543505,104,2026-03-11,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000471,CUST-00471,주서연,010-6486-6583,joo471@hanmail.net,M,1966-02-19,60대+,남구 문화대로 90,대구,30420,REGULAR,2021-12-18,true,1409460,117,2026-03-06,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000472,CUST-00472,엄수빈,010-7830-4462,um472@gmail.com,M,1997-06-17,20대,부산진구 산업길 81,부산,19161,VIP,2020-06-05,true,4326036,5,2026-03-28,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000473,CUST-00473,현현우,010-8933-8137,hyun473@kakao.com,M,1971-10-25,50대,서구 청춘번길 108,대전,41076,REGULAR,2022-06-11,true,295597,80,2026-03-25,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000474,CUST-00474,안태양,010-5506-9042,ahn474@daum.net,F,1964-10-26,60대+,수지구 번영길 264,용인,38569,SILVER,2023-06-26,true,2162428,24,2026-04-01,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000475,CUST-00475,고재현,010-4385-1348,ko475@naver.com,M,1972-02-20,50대,서구 희망번길 162,대전,53596,SILVER,2025-03-06,true,3031265,73,2026-04-10,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000476,CUST-00476,허태민,010-4236-9655,heo476@daum.net,F,1973-09-13,50대,송파구 청춘번길 231,서울,29154,VIP,2021-07-25,true,6465713,5,2026-03-02,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000477,CUST-00477,성규민,010-4400-3203,sung477@naver.com,F,1988-01-09,30대,금정구 테헤란번길 250,부산,49621,REGULAR,2024-05-02,true,6614663,10,2026-03-17,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000478,CUST-00478,유은서,010-8791-2438,yoo478@kakao.com,M,1978-02-24,40대,처인구 학원로 112,용인,60304,SILVER,2024-09-11,true,6832509,109,2026-03-26,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000479,CUST-00479,성미래,010-8765-7291,sung479@kakao.com,F,1960-02-21,60대+,동구 희망길 152,대전,21605,REGULAR,2025-06-09,true,1806049,23,2026-03-29,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000480,CUST-00480,전채원,010-2630-7673,jeon480@gmail.com,M,1991-06-08,30대,처인구 산업대로 239,용인,45832,REGULAR,2021-02-06,true,512376,92,2026-04-13,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000481,CUST-00481,구지훈,010-3887-8055,goo481@daum.net,F,1985-09-16,40대,일산서구 문화길 178,고양,47865,SILVER,2024-12-22,true,5361213,85,2026-04-06,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000482,CUST-00482,엄진우,010-7948-5208,um482@hanmail.net,M,1979-09-11,40대,중원구 테헤란로 168,성남,18461,REGULAR,2022-01-02,true,1786657,117,2026-04-10,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000483,CUST-00483,류지아,010-1390-3843,ryu483@naver.com,F,1968-07-19,50대,동구 테헤란길 119,광주,45300,VIP,2022-01-26,true,8152278,81,2026-03-26,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000484,CUST-00484,신수빈,010-4767-3305,shin484@daum.net,F,1960-11-13,60대+,덕양구 산업길 114,고양,47750,REGULAR,2025-10-11,true,6674564,92,2026-03-27,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000485,CUST-00485,엄진우,010-4184-3537,um485@hanmail.net,F,1978-02-12,40대,남구 테헤란대로 240,부산,43586,SILVER,2025-12-07,true,7255926,106,2026-03-29,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000486,CUST-00486,배윤아,010-1635-3471,bae486@kakao.com,M,1980-12-03,40대,수성구 청춘길 249,대구,49843,REGULAR,2021-10-22,true,2478331,77,2026-03-17,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000487,CUST-00487,노다인,010-5254-1862,noh487@hanmail.net,F,1975-02-08,50대,중원구 희망로 17,성남,39333,REGULAR,2023-05-02,true,5977539,109,2026-04-15,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000488,CUST-00488,윤성훈,010-9264-3193,yoon488@gmail.com,F,1964-07-23,60대+,서구 산업길 117,대전,47073,REGULAR,2025-11-27,true,4748959,24,2026-03-05,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000489,CUST-00489,주수아,010-9868-5854,joo489@kakao.com,M,2004-08-08,20대,유성구 학원길 217,대전,54496,REGULAR,2025-02-09,true,1182887,35,2026-03-05,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000490,CUST-00490,민우진,010-2063-8112,min490@naver.com,F,1979-03-15,40대,서구 학원대로 161,대전,22086,SILVER,2020-05-19,true,7828901,92,2026-03-03,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000491,CUST-00491,조승우,010-3179-1820,cho491@hanmail.net,F,1982-09-06,40대,수정구 중앙로 58,성남,27646,SILVER,2020-11-28,true,1926972,43,2026-03-19,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000492,CUST-00492,백현우,010-4780-9254,baek492@naver.com,M,1974-12-07,50대,마포구 학원길 186,서울,18577,REGULAR,2022-12-27,true,2101412,97,2026-03-27,d1000001-0002-4000-8000-000000000002
f1000001-0000-4000-8000-000000000493,CUST-00493,권채원,010-5440-1876,kwon493@daum.net,M,1968-06-14,50대,계양구 청춘길 10,인천,48330,REGULAR,2025-03-08,true,6312808,25,2026-03-24,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000494,CUST-00494,나준호,010-9430-4298,na494@gmail.com,M,1997-01-07,20대,중구 문화길 219,대구,23470,VIP,2022-08-23,true,4906682,116,2026-04-04,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000495,CUST-00495,신하영,010-7772-9946,shin495@kakao.com,M,1964-12-06,60대+,강서구 미래길 237,서울,24018,REGULAR,2021-05-22,true,886464,106,2026-03-03,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000496,CUST-00496,차지원,010-9782-7865,cha496@naver.com,F,1988-04-27,30대,미추홀구 산업대로 102,인천,37419,SILVER,2024-12-19,true,630196,94,2026-03-15,d1000001-0005-4000-8000-000000000005
f1000001-0000-4000-8000-000000000497,CUST-00497,류시우,010-9811-1826,ryu497@kakao.com,F,1971-04-28,50대,처인구 학원길 105,용인,52858,REGULAR,2023-07-05,true,8046149,69,2026-04-10,d1000001-0004-4000-8000-000000000004
f1000001-0000-4000-8000-000000000498,CUST-00498,최정우,010-2374-9521,choi498@kakao.com,F,1978-06-24,40대,일산서구 테헤란로 110,고양,28964,SILVER,2023-12-14,true,3335073,108,2026-03-30,d1000001-0001-4000-8000-000000000001
f1000001-0000-4000-8000-000000000499,CUST-00499,엄정우,010-6361-3067,um499@gmail.com,F,1993-02-21,30대,동작구 테헤란번길 158,서울,20900,GOLD,2025-11-05,true,6784583,61,2026-03-06,d1000001-0003-4000-8000-000000000003
f1000001-0000-4000-8000-000000000500,CUST-00500,우나연,010-2176-3119,woo500@kakao.com,F,1988-07-04,30대,해운대구 번영로 215,부산,30422,SILVER,2020-11-21,true,3357286,46,2026-03-14,d1000001-0005-4000-8000-000000000005
